x,y,z,pressure
0.0014740943331335,0.0019977570171375,-4.722222222222223e-05,48.359988270394815
0.0009410943331335,0.0021087570171375,-4.722222222222223e-05,10.679242864027131
0.0015570943331335,0.0016617570171375,-4.6222222222222224e-05,25.816519544656312
0.0010170943331335,0.0019777570171375,-4.6222222222222224e-05,20.97251617729916
0.0009930943331335,0.0020167570171375,-4.6222222222222224e-05,21.00312894893246
0.0015760943331335,0.0015337570171375,-4.522222222222223e-05,14.940189303572664
0.0015700943331335,0.0016907570171375,-4.522222222222223e-05,26.552526620956865
0.0013840943331335,0.0017547570171375,-4.522222222222223e-05,50.17348652986037
0.0015680943331335,0.0017677570171375,-4.522222222222223e-05,19.60324543563226
0.0016150943331335,0.0015367570171375,-4.422222222222223e-05,14.913423476267667
0.0015090943331335,0.0017327570171375,-4.322222222222223e-05,14.970918594275428
0.0012680943331335,0.0019227570171375,-4.322222222222223e-05,11.23858197736385
0.0011840943331335,0.0021097570171375,-4.322222222222223e-05,14.298182638138638
0.0014480943331335,0.0016067570171375,-4.222222222222223e-05,10.087709483056774
0.0015230943331335,0.0017037570171375,-4.222222222222223e-05,20.9392542028082
0.0015920943331335,0.0018517570171375,-4.222222222222223e-05,24.469301856071347
0.0012880943331335,0.0019457570171375,-4.222222222222223e-05,11.55490393748744
0.0015810943331335,0.0019627570171375,-4.222222222222223e-05,17.087300394548052
0.0011740943331335,0.0020917570171375,-4.222222222222223e-05,14.435565396451624
0.0014960943331335,0.0015877570171375,-4.1222222222222224e-05,17.798981464376105
0.0016050943331335,0.0016297570171375,-4.1222222222222224e-05,39.48516934749431
0.0015270943331335,0.0019217570171375,-4.1222222222222224e-05,12.703054980708417
0.0011570943331335,0.0019967570171375,-4.1222222222222224e-05,16.92456000760266
0.0016430943331335,0.0015917570171375,-4.022222222222223e-05,20.35130649044166
0.0011600943331335,0.0017127570171375,-4.022222222222223e-05,10.080051075190612
0.0011180943331335,0.0018177570171375,-4.022222222222223e-05,10.427255237386314
0.0015960943331335,0.0018377570171375,-4.022222222222223e-05,25.01798569854147
0.0012630943331335,0.0020087570171375,-4.022222222222223e-05,11.582000501547977
0.0008800943331335,0.0020097570171375,-4.022222222222223e-05,10.114296873506412
0.0011860943331335,0.0020577570171375,-4.022222222222223e-05,13.9244567487606
0.0010870943331335,0.0017797570171375,-3.922222222222223e-05,10.087378285691189
0.0012370943331335,0.0019007570171375,-3.922222222222223e-05,11.530149579536955
0.0013850943331335,0.0019497570171375,-3.922222222222223e-05,10.620034452502164
0.0009100943331335,0.0019507570171375,-3.922222222222223e-05,10.1099515017094
0.0010410943331335,0.0019857570171375,-3.922222222222223e-05,19.97396557595113
0.0012640943331335,0.0019947570171375,-3.922222222222223e-05,11.551944289555767
0.0017380943331335,0.0020497570171375,-3.922222222222223e-05,21.724980632908544
0.0011180943331335,0.0017247570171375,-3.822222222222223e-05,10.0812373380408
0.0016770943331335,0.0017457570171375,-3.822222222222223e-05,30.489590947958987
0.0016050943331335,0.0018027570171375,-3.822222222222223e-05,26.119815102112963
0.0015270943331335,0.0018997570171375,-3.822222222222223e-05,11.562128847236233
0.0012130943331335,0.0021017570171375,-3.822222222222223e-05,12.844749653434992
0.0013460943331335,0.0016767570171375,-3.722222222222223e-05,50.7691453486766
0.0015800943331335,0.0018557570171375,-3.722222222222223e-05,24.04864500845819
0.0012220943331335,0.0019007570171375,-3.722222222222223e-05,11.65387938927281
0.0017400943331335,0.0019517570171375,-3.722222222222223e-05,17.144214495166626
0.0012190943331335,0.0020727570171375,-3.722222222222223e-05,12.67064263992509
0.0015310943331335,0.0016517570171375,-3.622222222222223e-05,25.353470020426755
0.0014820943331335,0.0016947570171375,-3.622222222222223e-05,22.493650352582303
0.0016240943331335,0.0017477570171375,-3.622222222222223e-05,28.312552373264218
0.0015700943331335,0.0018787570171375,-3.622222222222223e-05,22.571574789096235
0.0009390943331335,0.0019087570171375,-3.622222222222223e-05,10.105911178945284
0.0012580943331335,0.0019227570171375,-3.622222222222223e-05,11.358399065215094
0.0016280943331335,0.0020307570171375,-3.622222222222223e-05,18.381658269679527
0.0017530943331335,0.0022867570171375,-3.622222222222223e-05,46.387951657664
0.0015510943331335,0.0015387570171375,-3.522222222222223e-05,31.766072914398805
0.0014140943331335,0.0015657570171375,-3.522222222222223e-05,10.05866576347442
0.0012880943331335,0.0017487570171375,-3.522222222222223e-05,50.1137234910533
0.0015130943331335,0.0017947570171375,-3.522222222222223e-05,17.1351106202943
0.0016410943331335,0.0018207570171375,-3.522222222222223e-05,10.958996128747382
0.0013070943331335,0.0019647570171375,-3.522222222222223e-05,11.648762355021594
0.0016110943331335,0.0020777570171375,-3.522222222222223e-05,18.83698715425835
0.0012570943331335,0.0021167570171375,-3.522222222222223e-05,12.378563495675149
0.0012640943331335,0.0021227570171375,-3.522222222222223e-05,12.378473357720303
0.0008660943331335,0.0016297570171375,-3.422222222222223e-05,10.0
0.0016060943331335,0.0017457570171375,-3.422222222222223e-05,27.734192603803763
0.0012530943331335,0.0021067570171375,-3.422222222222223e-05,12.35944422892685
0.0014150943331335,0.0014387570171375,-3.3222222222222226e-05,14.435483890625697
0.0016100943331335,0.0019137570171375,-3.3222222222222226e-05,21.52695788132316
0.0012690943331335,0.0021407570171375,-3.3222222222222226e-05,12.568194735678068
0.0016830943331335,0.0016107570171375,-3.222222222222223e-05,23.08979399013252
0.0015180943331335,0.0017497570171375,-3.222222222222223e-05,15.432063162229623
0.0012690943331335,0.0018427570171375,-3.222222222222223e-05,11.553455340674448
0.0014730943331335,0.0018487570171375,-3.222222222222223e-05,11.215497052319146
0.0011180943331335,0.0018807570171375,-3.222222222222223e-05,11.105013317907607
0.0009800943331335,0.0018827570171375,-3.222222222222223e-05,10.10177800542935
0.0010490943331335,0.0019507570171375,-3.222222222222223e-05,18.087049649370126
0.0012190943331335,0.0020667570171375,-3.222222222222223e-05,12.608107347109977
0.0009820943331335,0.0020947570171375,-3.222222222222223e-05,19.374369475571942
0.0016830943331335,0.0015027570171375,-3.1222222222222225e-05,14.1676762402532
0.0016990943331335,0.0015567570171375,-3.1222222222222225e-05,20.396097321188734
0.0016870943331335,0.0016167570171375,-3.1222222222222225e-05,25.256324853064374
0.0014540943331335,0.0016647570171375,-3.1222222222222225e-05,13.00244338316484
0.0014470943331335,0.0017757570171375,-3.1222222222222225e-05,17.108469312982933
0.0011960943331335,0.0019267570171375,-3.1222222222222225e-05,12.203250023952032
0.0017440943331335,0.0020747570171375,-3.1222222222222225e-05,21.76027188805343
0.0010370943331335,0.0018227570171375,-3.0222222222222228e-05,10.092495604073395
0.0009970943331335,0.0018587570171375,-3.0222222222222228e-05,10.098567174102763
0.0016820943331335,0.0018937570171375,-3.0222222222222228e-05,17.301050911631652
0.0013390943331335,0.0020677570171375,-3.0222222222222228e-05,13.44807567733864
0.0014870943331335,0.0016047570171375,-2.9222222222222227e-05,20.907277096825506
0.0008760943331335,0.0018427570171375,-2.9222222222222227e-05,10.688658812807846
0.0011580943331335,0.0019817570171375,-2.9222222222222227e-05,16.883651813020002
0.0011080943331335,0.0019837570171375,-2.9222222222222227e-05,43.496950218096835
0.0017310943331335,0.0019957570171375,-2.9222222222222227e-05,17.271125226614227
0.0010600943331335,0.0020507570171375,-2.9222222222222227e-05,19.651865372626226
0.0012260943331335,0.0021277570171375,-2.9222222222222227e-05,12.450399938843297
0.0013040943331335,0.0022467570171375,-2.9222222222222227e-05,38.47987388
0.0015170943331335,0.0014457570171375,-2.8222222222222227e-05,10.041084864777535
0.0016400943331335,0.0017627570171375,-2.8222222222222227e-05,28.443220365443146
0.0015670943331335,0.0018747570171375,-2.8222222222222227e-05,22.3888192000426
0.0010780943331335,0.0019187570171375,-2.8222222222222227e-05,15.347300018074538
0.0012120943331335,0.0020237570171375,-2.8222222222222227e-05,12.227719326209295
0.0016790943331335,0.0015487570171375,-2.7222222222222223e-05,19.908771799784315
0.0011530943331335,0.0016067570171375,-2.7222222222222223e-05,12.419523823892279
0.0012210943331335,0.0018927570171375,-2.7222222222222223e-05,12.253805108985395
0.0010940943331335,0.0019297570171375,-2.7222222222222223e-05,15.940186411117704
0.0010470943331335,0.0019497570171375,-2.7222222222222223e-05,17.258522587898156
0.0010350943331335,0.0019537570171375,-2.7222222222222223e-05,16.48625220324276
0.0010120943331335,0.0020217570171375,-2.7222222222222223e-05,19.504332939907695
0.0012910943331335,0.0020507570171375,-2.7222222222222223e-05,10.713452748602693
0.0016960943331335,0.0015637570171375,-2.622222222222223e-05,19.895714637864348
0.0015410943331335,0.0015927570171375,-2.622222222222223e-05,25.642144411753733
0.0008230943331335,0.0017467570171375,-2.622222222222223e-05,32.47868629707031
0.0016150943331335,0.0017937570171375,-2.622222222222223e-05,26.565696146984212
0.0016620943331335,0.0019517570171375,-2.622222222222223e-05,17.544353395951298
0.0011650943331335,0.0020587570171375,-2.622222222222223e-05,17.002833495197237
0.0017520943331335,0.0020887570171375,-2.622222222222223e-05,21.577874632469605
0.0008660943331335,0.0021097570171375,-2.622222222222223e-05,10.120689837682468
0.0015230943331335,0.0014247570171375,-2.522222222222223e-05,10.03837102349907
0.0008980943331335,0.0016257570171375,-2.522222222222223e-05,10.01158457743768
0.0016700943331335,0.0016717570171375,-2.522222222222223e-05,22.399538348140577
0.0015130943331335,0.0017577570171375,-2.522222222222223e-05,15.4808793334437
0.0015510943331335,0.0017607570171375,-2.522222222222223e-05,17.04169083797145
0.0016910943331335,0.0017797570171375,-2.522222222222223e-05,25.314602865422447
0.0011100943331335,0.0019937570171375,-2.522222222222223e-05,42.935829613340495
0.0013870943331335,0.0014697570171375,-2.4222222222222228e-05,14.637060864277545
0.0016260943331335,0.0015577570171375,-2.4222222222222228e-05,19.080078712633075
0.0011850943331335,0.0015987570171375,-2.4222222222222228e-05,12.347604079626947
0.0012120943331335,0.0019417570171375,-2.4222222222222228e-05,12.372504011244235
0.0012730943331335,0.0020277570171375,-2.4222222222222228e-05,10.782319546471445
0.0009110943331335,0.0015727570171375,-2.3222222222222227e-05,10.17817962444286
0.0011380943331335,0.0018417570171375,-2.3222222222222227e-05,10.74725726209266
0.0013230943331335,0.0020097570171375,-2.3222222222222227e-05,12.109066154869156
0.0013350943331335,0.0020547570171375,-2.3222222222222227e-05,12.936991278247373
0.0013660943331335,0.0020697570171375,-2.3222222222222227e-05,13.393877233009194
0.0016460943331335,0.0014607570171375,-2.2222222222222227e-05,11.545378150969697
0.0008730943331335,0.0017377570171375,-2.2222222222222227e-05,31.93920579982544
0.0008770943331335,0.0017447570171375,-2.2222222222222227e-05,32.47868629707031
0.0012970943331335,0.0019127570171375,-2.2222222222222227e-05,11.821064371858203
0.0016650943331335,0.0019537570171375,-2.2222222222222227e-05,17.53842684151546
0.0014600943331335,0.0020577570171375,-2.2222222222222227e-05,15.904981975106683
0.0009900943331335,0.0021017570171375,-2.2222222222222227e-05,19.29147922136354
0.0015520943331335,0.0018387570171375,-2.1222222222222223e-05,19.611346274615297
0.0012840943331335,0.0018677570171375,-2.1222222222222223e-05,11.57837937516693
0.0017170943331335,0.0019277570171375,-2.1222222222222223e-05,16.145748880648892
0.0014190943331335,0.0013877570171375,-2.022222222222223e-05,10.093051042012213
0.0015340943331335,0.0015947570171375,-2.022222222222223e-05,25.253906766635843
0.0013300943331335,0.0018997570171375,-2.022222222222223e-05,11.6502479593729
0.0017070943331335,0.0019247570171375,-2.022222222222223e-05,16.27775971771779
0.0010520943331335,0.0019447570171375,-2.022222222222223e-05,17.431348465955057
0.0012130943331335,0.0019537570171375,-2.022222222222223e-05,12.546701469553598
0.0012660943331335,0.0020637570171375,-2.022222222222223e-05,10.790676047372346
0.0014630943331335,0.0020677570171375,-2.022222222222223e-05,15.851227786752474
0.0017170943331335,0.0021247570171375,-2.022222222222223e-05,23.22106953372778
0.0010290943331335,0.0021377570171375,-2.022222222222223e-05,18.325127010409265
0.0010310943331335,0.0016957570171375,-1.9222222222222228e-05,10.06389204590906
0.0014890943331335,0.0018137570171375,-1.9222222222222228e-05,16.37337634962287
0.0012700943331335,0.0018547570171375,-1.9222222222222228e-05,11.520266834205758
0.0013150943331335,0.0018837570171375,-1.9222222222222228e-05,11.715556236368881
0.0012210943331335,0.0018947570171375,-1.9222222222222228e-05,12.699637814426502
0.0013270943331335,0.0019077570171375,-1.9222222222222228e-05,11.645544087931325
0.0017420943331335,0.0019127570171375,-1.9222222222222228e-05,15.305432713830193
0.0016550943331335,0.0019867570171375,-1.9222222222222228e-05,17.660703785629718
0.0015100943331335,0.0019877570171375,-1.9222222222222228e-05,14.656584185234648
0.0016280943331335,0.0014437570171375,-1.8222222222222228e-05,10.72688569252774
0.0015970943331335,0.0015327570171375,-1.8222222222222228e-05,17.700866801654087
0.0015220943331335,0.0016687570171375,-1.8222222222222228e-05,25.7930998599383
0.0009160943331335,0.0016967570171375,-1.8222222222222228e-05,27.083129974831998
0.0012810943331335,0.0019267570171375,-1.8222222222222228e-05,12.06878325161266
0.0010450943331335,0.0020887570171375,-1.8222222222222228e-05,19.762536906774386
0.0017570943331335,0.0021217570171375,-1.8222222222222228e-05,22.893842495620447
0.0009630943331335,0.0015807570171375,-1.7222222222222227e-05,21.450958099395894
0.0016210943331335,0.0015827570171375,-1.7222222222222227e-05,21.714787096237515
0.0014580943331335,0.0016637570171375,-1.7222222222222227e-05,14.305387617133794
0.0012380943331335,0.0016687570171375,-1.7222222222222227e-05,10.075094376548687
0.0012180943331335,0.0018327570171375,-1.7222222222222227e-05,10.569073781056266
0.0011260943331335,0.0018567570171375,-1.7222222222222227e-05,10.945941428012594
0.0017510943331335,0.0018577570171375,-1.7222222222222227e-05,17.767961315239578
0.0009210943331335,0.0019057570171375,-1.7222222222222227e-05,10.109654367355475
0.0016140943331335,0.0014277570171375,-1.6222222222222227e-05,10.312496236785282
0.0016710943331335,0.0015347570171375,-1.6222222222222227e-05,15.908711442794718
0.0017620943331335,0.0016487570171375,-1.6222222222222227e-05,19.160155342901504
0.0016790943331335,0.0018207570171375,-1.6222222222222227e-05,25.796985313306816
0.0012150943331335,0.0018387570171375,-1.6222222222222227e-05,10.609458687064876
0.0016680943331335,0.0020077570171375,-1.6222222222222227e-05,17.61271350187959
0.0012670943331335,0.0020187570171375,-1.6222222222222227e-05,12.182755699857994
0.0013840943331335,0.0020937570171375,-1.6222222222222227e-05,13.375601608962569
0.0012820943331335,0.0021167570171375,-1.6222222222222227e-05,12.187530633115117
0.0017170943331335,0.0021237570171375,-1.6222222222222227e-05,22.8280161985613
0.0016590943331335,0.0015287570171375,-1.5222222222222228e-05,18.01621867404129
0.0017160943331335,0.0018497570171375,-1.5222222222222228e-05,18.09122808218775
0.0012910943331335,0.0019167570171375,-1.5222222222222228e-05,11.917524201122298
0.0016590943331335,0.0019927570171375,-1.5222222222222228e-05,17.49680642061305
0.0015970943331335,0.0021097570171375,-1.5222222222222228e-05,19.41841391389553
0.0011300943331335,0.0021277570171375,-1.5222222222222228e-05,29.73638546508049
0.0010730943331335,0.0015947570171375,-1.4222222222222229e-05,22.16760429782421
0.0011510943331335,0.0016607570171375,-1.4222222222222229e-05,12.448869700802005
0.0015790943331335,0.0020097570171375,-1.4222222222222229e-05,17.082980464373357
0.0016750943331335,0.0020757570171375,-1.4222222222222229e-05,21.993732703340715
0.0011280943331335,0.0014817570171375,-1.3222222222222228e-05,10.702941708118065
0.0015860943331335,0.0015277570171375,-1.3222222222222228e-05,16.23557111407036
0.0015690943331335,0.0016117570171375,-1.3222222222222228e-05,26.660621761561558
0.0013260943331335,0.0016277570171375,-1.3222222222222228e-05,10.067830631487753
0.0012040943331335,0.0018707570171375,-1.3222222222222228e-05,11.56770078855396
0.0013170943331335,0.0018807570171375,-1.3222222222222228e-05,11.973844624389788
0.0011250943331335,0.0019127570171375,-1.3222222222222228e-05,11.642320073269012
0.0014040943331335,0.0019547570171375,-1.3222222222222228e-05,12.181667844829178
0.0016370943331335,0.0014037570171375,-1.2222222222222228e-05,10.711719503013589
0.0008860943331335,0.0015337570171375,-1.2222222222222228e-05,10.287079296420455
0.0015140943331335,0.0015357570171375,-1.2222222222222228e-05,16.828046504289635
0.0011550943331335,0.0015467570171375,-1.2222222222222228e-05,12.27031891204422
0.0016080943331335,0.0015787570171375,-1.2222222222222228e-05,23.145259623394352
0.0016970943331335,0.0018617570171375,-1.2222222222222228e-05,18.839367685864147
0.0009990943331335,0.0019127570171375,-1.2222222222222228e-05,10.923252607262205
0.0017600943331335,0.0019567570171375,-1.2222222222222228e-05,17.06317496286582
0.0010350943331335,0.0020707570171375,-1.2222222222222228e-05,19.304020565022935
0.0009900943331335,0.0021007570171375,-1.2222222222222228e-05,19.152423997271708
0.0014250943331335,0.0021397570171375,-1.2222222222222228e-05,14.91505513379325
0.0016320943331335,0.0015907570171375,-1.1222222222222229e-05,18.921296794388702
0.0014380943331335,0.0018487570171375,-1.1222222222222229e-05,11.52412260557544
0.0011270943331335,0.0018647570171375,-1.1222222222222229e-05,11.164425252100227
0.0012730943331335,0.0020177570171375,-1.1222222222222229e-05,12.174387730368114
0.0013890943331335,0.0015097570171375,-1.0222222222222228e-05,14.37285095345395
0.0011960943331335,0.0015437570171375,-1.0222222222222228e-05,10.516503470063789
0.0010130943331335,0.0015697570171375,-1.0222222222222228e-05,20.757294628009895
0.0009810943331335,0.0015967570171375,-1.0222222222222228e-05,22.258568514486022
0.0014890943331335,0.0016607570171375,-1.0222222222222228e-05,22.10551769385331
0.0012540943331335,0.0018437570171375,-1.0222222222222228e-05,11.31932731116906
0.0009660943331335,0.0020357570171375,-1.0222222222222228e-05,11.59738718395943
0.0013890943331335,0.0020987570171375,-1.0222222222222228e-05,13.396909391333002
0.0010800943331335,0.0020997570171375,-1.0222222222222228e-05,19.575347553068482
0.0018630943331335,0.0013287570171375,-9.222222222222227e-06,48.59973525740801
0.0013760943331335,0.0013897570171375,-9.222222222222227e-06,10.111246478458487
0.0012220943331335,0.0014837570171375,-9.222222222222227e-06,10.595675257203704
0.0012060943331335,0.0014927570171375,-9.222222222222227e-06,10.595373073683714
0.0015810943331335,0.0015217570171375,-9.222222222222227e-06,12.698297683054436
0.0010150943331335,0.0019817570171375,-9.222222222222227e-06,15.183217654306338
0.0012990943331335,0.0020977570171375,-9.222222222222227e-06,10.87754675667575
0.0015580943331335,0.0013937570171375,-8.222222222222229e-06,10.030743127465792
0.0009590943331335,0.0016147570171375,-8.222222222222229e-06,22.433826377806042
0.0011220943331335,0.0016287570171375,-8.222222222222229e-06,15.873173124282106
0.0010350943331335,0.0018207570171375,-8.222222222222229e-06,10.099823320324367
0.0017600943331335,0.0019337570171375,-8.222222222222229e-06,15.222505956566888
0.0011800943331335,0.0021057570171375,-8.222222222222229e-06,15.303782041589798
0.0012140943331335,0.0017737570171375,-7.222222222222228e-06,11.881523524505155
0.0012010943331335,0.0014537570171375,-6.222222222222228e-06,10.60126596878322
0.0015980943331335,0.0015097570171375,-6.222222222222228e-06,13.97419889543502
0.0011830943331335,0.0016207570171375,-6.222222222222228e-06,11.916442786019848
0.0015870943331335,0.0017897570171375,-6.222222222222228e-06,21.232539388234937
0.0010610943331335,0.0019647570171375,-6.222222222222228e-06,18.613617282071967
0.0014120943331335,0.0020577570171375,-6.222222222222228e-06,10.822845610301277
0.0014690943331335,0.0021027570171375,-6.222222222222228e-06,16.009207588675704
0.0011430943331335,0.0014237570171375,-5.2222222222222285e-06,10.256110650829184
0.0015340943331335,0.0014927570171375,-5.2222222222222285e-06,10.493705073000042
0.0016520943331335,0.0014947570171375,-5.2222222222222285e-06,12.724160616456535
0.0017420943331335,0.0015297570171375,-5.2222222222222285e-06,20.231636393835476
0.0009180943331335,0.0018547570171375,-5.2222222222222285e-06,11.03221857245295
0.0011930943331335,0.0018837570171375,-5.2222222222222285e-06,12.099982876066328
0.0012220943331335,0.0019647570171375,-5.2222222222222285e-06,13.038046588208225
0.0016790943331335,0.0020187570171375,-5.2222222222222285e-06,18.11212749985445
0.0015740943331335,0.0016637570171375,-4.222222222222229e-06,33.8084183184945
0.0014540943331335,0.0020057570171375,-4.222222222222229e-06,14.02633662725926
0.0009580943331335,0.0021027570171375,-4.222222222222229e-06,18.536961720736908
0.0014250943331335,0.0021327570171375,-4.222222222222229e-06,15.300352780803813
0.0013650943331335,0.0013897570171375,-3.2222222222222286e-06,10.11622063201711
0.0011060943331335,0.0014387570171375,-3.2222222222222286e-06,10.296817330773893
0.0016540943331335,0.0019147570171375,-3.2222222222222286e-06,21.155184846334343
0.0009150943331335,0.0019167570171375,-3.2222222222222286e-06,10.133333260388897
0.0017580943331335,0.0019477570171375,-3.2222222222222286e-06,16.112429389969034
0.0010070943331335,0.0019737570171375,-3.2222222222222286e-06,14.870302460038932
0.0016390943331335,0.0020967570171375,-3.2222222222222286e-06,20.403493983043525
0.0011190943331335,0.0015157570171375,-2.2222222222222284e-06,12.093769651520095
0.0010880943331335,0.0015487570171375,-2.2222222222222284e-06,16.7459936745875
0.0014990943331335,0.0015567570171375,-2.2222222222222284e-06,17.14107838822619
0.0016900943331335,0.0018977570171375,-2.2222222222222284e-06,19.074539675727248
0.0009980943331335,0.0019577570171375,-2.2222222222222284e-06,14.618021651040532
0.0013480943331335,0.0013917570171375,-1.2222222222222285e-06,10.123295018490094
0.0010260943331335,0.0014647570171375,-1.2222222222222285e-06,10.738787800473013
0.0017060943331335,0.0014757570171375,-1.2222222222222285e-06,19.482878363510707
0.0017040943331335,0.0014997570171375,-1.2222222222222285e-06,15.828275431921066
0.0016590943331335,0.0015097570171375,-1.2222222222222285e-06,13.28761854570347
0.0016710943331335,0.0017047570171375,-1.2222222222222285e-06,24.811954298030827
0.0010200943331335,0.0018267570171375,-1.2222222222222285e-06,10.76194625237883
0.0012860943331335,0.0018647570171375,-1.2222222222222285e-06,11.585928517392299
0.0012160943331335,0.0019387570171375,-1.2222222222222285e-06,12.615916129429644
0.0017620943331335,0.0012967570171375,-2.222222222222285e-07,48.515394690608446
0.0011270943331335,0.0014957570171375,-2.222222222222285e-07,11.038325105511824
0.0015650943331335,0.0015237570171375,-2.222222222222285e-07,12.249355956355402
0.0011510943331335,0.0015337570171375,-2.222222222222285e-07,12.174475296793398
0.0012000943331335,0.0016207570171375,-2.222222222222285e-07,11.233112621867946
0.0017320943331335,0.0016617570171375,-2.222222222222285e-07,23.445456067582928
0.0013120943331335,0.0019017570171375,-2.222222222222285e-07,12.047411264648757
0.0011960943331335,0.0015477570171375,7.777777777777714e-07,10.59250456134158
0.0012280943331335,0.0019767570171375,7.777777777777714e-07,13.577237184795893
0.0015470943331335,0.0015117570171375,1.7777777777777714e-06,11.882350661349161
0.0011420943331335,0.0015377570171375,1.7777777777777714e-06,12.184482481880302
0.0017590943331335,0.0015557570171375,1.7777777777777714e-06,20.430660473743337
0.0015700943331335,0.0016737570171375,1.7777777777777714e-06,33.30281536973384
0.0016330943331335,0.0017327570171375,1.7777777777777714e-06,29.26679747009348
0.0015020943331335,0.0017577570171375,1.7777777777777714e-06,17.359802377616905
0.0016820943331335,0.0019087570171375,1.7777777777777714e-06,19.131540919803516
0.0010720943331335,0.0019197570171375,1.7777777777777714e-06,14.735618438903243
0.0012900943331335,0.0019867570171375,1.7777777777777714e-06,12.05909787121883
0.0016950943331335,0.0020707570171375,1.7777777777777714e-06,21.84286161021049
0.0016040943331335,0.0014867570171375,2.777777777777771e-06,14.198708642599353
0.0014350943331335,0.0015517570171375,2.777777777777771e-06,19.820415690825076
0.0011700943331335,0.0016087570171375,2.777777777777771e-06,12.781129953935173
0.0011820943331335,0.0017527570171375,2.777777777777771e-06,11.525809019594716
0.0012250943331335,0.0018607570171375,2.777777777777771e-06,11.01894915710265
0.0014350943331335,0.0019067570171375,2.777777777777771e-06,13.001255282866467
0.0014900943331335,0.0019307570171375,2.777777777777771e-06,13.669755454690872
0.0016570943331335,0.0019737570171375,2.777777777777771e-06,17.558930235330585
0.0013640943331335,0.0020647570171375,2.777777777777771e-06,13.372649634824121
0.0012730943331335,0.0014227570171375,3.7777777777777713e-06,51.75187414092693
0.0017250943331335,0.0015387570171375,3.7777777777777713e-06,18.065095999818446
0.0009180943331335,0.0019337570171375,3.7777777777777713e-06,10.13750983961224
0.0015050943331335,0.0020057570171375,3.7777777777777713e-06,15.571475670202584
0.0012990943331335,0.0020787570171375,3.7777777777777713e-06,10.766242209710244
0.0010970943331335,0.0015547570171375,4.777777777777772e-06,16.797628979243616
0.0011190943331335,0.0016407570171375,4.777777777777772e-06,16.218676697450157
0.0017550943331335,0.0017417570171375,4.777777777777772e-06,19.01224535927234
0.0011470943331335,0.0018507570171375,4.777777777777772e-06,12.308294769384045
0.0014810943331335,0.0018837570171375,4.777777777777772e-06,12.076827349296398
0.0010960943331335,0.0019297570171375,4.777777777777772e-06,12.969633383039058
